customer_id,snapshot_date,age,duration_since_signup,source_of_income,avg_txn_amount,txn_volatility,txn_frequency,three_months_trend,churn_label
67,2022-08-01,40,-702,business,0.0,0.0,,0.0,churned
67,2022-09-01,40,-671,business,0.0,0.0,,0.0,churned
67,2022-10-01,40,-641,business,0.0,0.0,,0.0,churned
67,2022-11-01,40,-610,business,0.0,0.0,,0.0,churned
67,2022-12-01,40,-580,business,0.0,0.0,,0.0,churned
67,2023-01-01,40,-549,business,0.0,0.0,,0.0,churned
67,2023-02-01,40,-518,business,0.0,0.0,,0.0,churned
67,2023-03-01,40,-490,business,0.0,0.0,,0.0,churned
67,2023-04-01,40,-459,business,0.0,0.0,,0.0,churned
67,2023-05-01,40,-429,business,0.0,0.0,,0.0,churned
67,2023-06-01,40,-398,business,0.0,0.0,,0.0,churned
67,2023-07-01,41,-368,business,0.0,0.0,,0.0,churned
67,2023-08-01,41,-337,business,0.0,0.0,,0.0,churned
67,2023-09-01,41,-306,business,0.0,0.0,,0.0,churned
67,2023-10-01,41,-276,business,0.0,0.0,,0.0,churned
67,2023-11-01,41,-245,business,0.0,0.0,,0.0,churned
67,2023-12-01,41,-215,business,0.0,0.0,,0.0,churned
67,2024-01-01,41,-184,business,0.0,0.0,,0.0,churned
67,2024-02-01,41,-153,business,0.0,0.0,,0.0,churned
67,2024-03-01,41,-124,business,0.0,0.0,,0.0,churned
67,2024-04-01,41,-93,business,0.0,0.0,,0.0,churned
67,2024-05-01,41,-63,business,0.0,0.0,,0.0,churned
67,2024-06-01,41,-32,business,0.0,0.0,,0.0,churned
67,2024-07-01,42,-2,business,0.0,0.0,,0.0,churned
67,2024-08-01,42,29,business,0.0,0.0,,0.0,churned
67,2024-09-01,42,60,business,0.0,0.0,,0.0,churned
67,2024-10-01,42,90,business,0.0,0.0,,0.0,churned
67,2024-11-01,42,121,business,0.0,0.0,,0.0,churned
67,2024-12-01,42,151,business,0.0,0.0,,0.0,churned
68,2021-01-01,24,-1295,job,0.0,0.0,,0.0,churned
68,2021-02-01,24,-1264,job,0.0,0.0,,0.0,churned
68,2021-03-01,25,-1236,job,0.0,0.0,,0.0,churned
68,2021-04-01,25,-1205,job,0.0,0.0,,0.0,churned
68,2021-05-01,25,-1175,job,0.0,0.0,,0.0,churned
68,2021-06-01,25,-1144,job,0.0,0.0,,0.0,churned
68,2021-07-01,25,-1114,job,0.0,0.0,,0.0,churned
68,2021-08-01,25,-1083,job,0.0,0.0,,0.0,churned
68,2021-09-01,25,-1052,job,0.0,0.0,,0.0,churned
68,2021-10-01,25,-1022,job,0.0,0.0,,0.0,churned
68,2021-11-01,25,-991,job,0.0,0.0,,0.0,churned
68,2021-12-01,25,-961,job,0.0,0.0,,0.0,churned
68,2022-01-01,25,-930,job,0.0,0.0,,0.0,churned
68,2022-02-01,25,-899,job,0.0,0.0,,0.0,churned
68,2022-03-01,26,-871,job,0.0,0.0,,0.0,churned
68,2022-04-01,26,-840,job,0.0,0.0,,0.0,churned
68,2022-05-01,26,-810,job,0.0,0.0,,0.0,churned
68,2022-06-01,26,-779,job,0.0,0.0,,0.0,churned
68,2022-07-01,26,-749,job,0.0,0.0,,0.0,churned
68,2022-08-01,26,-718,job,0.0,0.0,,0.0,churned
68,2022-09-01,26,-687,job,0.0,0.0,,0.0,churned
68,2022-10-01,26,-657,job,0.0,0.0,,0.0,churned
68,2022-11-01,26,-626,job,0.0,0.0,,0.0,churned
68,2022-12-01,26,-596,job,0.0,0.0,,0.0,churned
68,2023-01-01,26,-565,job,0.0,0.0,,0.0,churned
68,2023-02-01,26,-534,job,0.0,0.0,,0.0,churned
68,2023-03-01,27,-506,job,0.0,0.0,,0.0,churned
68,2023-04-01,27,-475,job,0.0,0.0,,0.0,churned
68,2023-05-01,27,-445,job,0.0,0.0,,0.0,churned
68,2023-06-01,27,-414,job,0.0,0.0,,0.0,churned
68,2023-07-01,27,-384,job,0.0,0.0,,0.0,churned
68,2023-08-01,27,-353,job,0.0,0.0,,0.0,churned
68,2023-09-01,27,-322,job,0.0,0.0,,0.0,churned
68,2023-10-01,27,-292,job,0.0,0.0,,0.0,churned
68,2023-11-01,27,-261,job,0.0,0.0,,0.0,churned
68,2023-12-01,27,-231,job,0.0,0.0,,0.0,churned
68,2024-01-01,27,-200,job,0.0,0.0,,0.0,churned
68,2024-02-01,27,-169,job,0.0,0.0,,0.0,churned
68,2024-03-01,28,-140,job,0.0,0.0,,0.0,churned
68,2024-04-01,28,-109,job,0.0,0.0,,0.0,churned
68,2024-05-01,28,-79,job,0.0,0.0,,0.0,churned
68,2024-06-01,28,-48,job,0.0,0.0,,0.0,churned
68,2024-07-01,28,-18,job,0.0,0.0,,0.0,churned
68,2024-08-01,28,13,job,0.0,0.0,,0.0,churned
68,2024-09-01,28,44,job,0.0,0.0,,0.0,churned
68,2024-10-01,28,74,job,0.0,0.0,,0.0,churned
68,2024-11-01,28,105,job,0.0,0.0,,0.0,churned
68,2024-12-01,28,135,job,0.0,0.0,,0.0,churned
69,2021-01-01,39,-1311,business,0.0,0.0,,0.0,churned
69,2021-02-01,39,-1280,business,0.0,0.0,,0.0,churned
69,2021-03-01,39,-1252,business,0.0,0.0,,0.0,churned
69,2021-04-01,39,-1221,business,0.0,0.0,,0.0,churned
69,2021-05-01,39,-1191,business,0.0,0.0,,0.0,churned
69,2021-06-01,40,-1160,business,0.0,0.0,,0.0,churned
69,2021-07-01,40,-1130,business,0.0,0.0,,0.0,churned
69,2021-08-01,40,-1099,business,0.0,0.0,,0.0,churned
69,2021-09-01,40,-1068,business,0.0,0.0,,0.0,churned
69,2021-10-01,40,-1038,business,0.0,0.0,,0.0,churned
69,2021-11-01,40,-1007,business,0.0,0.0,,0.0,churned
69,2021-12-01,40,-977,business,0.0,0.0,,0.0,churned
69,2022-01-01,40,-946,business,0.0,0.0,,0.0,churned
69,2022-02-01,40,-915,business,0.0,0.0,,0.0,churned
69,2022-03-01,40,-887,business,0.0,0.0,,0.0,churned
69,2022-04-01,40,-856,business,0.0,0.0,,0.0,churned
69,2022-05-01,40,-826,business,0.0,0.0,,0.0,churned
69,2022-06-01,41,-795,business,0.0,0.0,,0.0,churned
69,2022-07-01,41,-765,business,0.0,0.0,,0.0,churned
69,2022-08-01,41,-734,business,0.0,0.0,,0.0,churned
69,2022-09-01,41,-703,business,0.0,0.0,,0.0,churned
69,2022-10-01,41,-673,business,0.0,0.0,,0.0,churned
69,2022-11-01,41,-642,business,0.0,0.0,,0.0,churned
69,2022-12-01,41,-612,business,0.0,0.0,,0.0,churned
69,2023-01-01,41,-581,business,0.0,0.0,,0.0,churned
69,2023-02-01,41,-550,business,0.0,0.0,,0.0,churned
69,2023-03-01,41,-522,business,0.0,0.0,,0.0,churned
69,2023-04-01,41,-491,business,0.0,0.0,,0.0,churned
69,2023-05-01,41,-461,business,0.0,0.0,,0.0,churned
69,2023-06-01,42,-430,business,0.0,0.0,,0.0,churned
69,2023-07-01,42,-400,business,0.0,0.0,,0.0,churned
69,2023-08-01,42,-369,business,0.0,0.0,,0.0,churned
69,2023-09-01,42,-338,business,0.0,0.0,,0.0,churned
69,2023-10-01,42,-308,business,0.0,0.0,,0.0,churned
69,2023-11-01,42,-277,business,0.0,0.0,,0.0,churned
69,2023-12-01,42,-247,business,0.0,0.0,,0.0,churned
69,2024-01-01,42,-216,business,0.0,0.0,,0.0,churned
69,2024-02-01,42,-185,business,0.0,0.0,,0.0,churned
69,2024-03-01,42,-156,business,0.0,0.0,,0.0,churned
69,2024-04-01,42,-125,business,0.0,0.0,,0.0,churned
69,2024-05-01,42,-95,business,0.0,0.0,,0.0,churned
69,2024-06-01,43,-64,business,0.0,0.0,,0.0,churned
69,2024-07-01,43,-34,business,0.0,0.0,,0.0,churned
69,2024-08-01,43,-3,business,0.0,0.0,,0.0,churned
69,2024-09-01,43,28,business,0.0,0.0,,0.0,churned
69,2024-10-01,43,58,business,0.0,0.0,,0.0,churned
69,2024-11-01,43,89,business,0.0,0.0,,0.0,churned
69,2024-12-01,43,119,business,0.0,0.0,,0.0,churned
70,2021-01-01,25,-192,business,0.0,0.0,,0.0,churned
70,2021-02-01,25,-161,business,0.0,0.0,,0.0,churned
70,2021-03-01,25,-133,business,0.0,0.0,,0.0,churned
70,2021-04-01,25,-102,business,0.0,0.0,,0.0,churned
70,2021-05-01,25,-72,business,0.0,0.0,,0.0,churned
70,2021-06-01,25,-41,business,0.0,0.0,,0.0,churned
70,2021-07-01,25,-11,business,0.0,0.0,,0.0,churned
70,2021-08-01,25,20,business,2844.3599999999997,1575.1227814999058,15.0,5688.719999999999,not churned
70,2021-09-01,25,51,business,3545.6800000000003,3521.5756180721155,18.0,7091.360000000001,not churned
70,2021-10-01,25,81,business,392.29,,,392.29,not churned
70,2021-11-01,26,112,business,2814.0475,2417.2558601628557,7.0,11256.19,not churned
70,2021-12-01,26,142,business,0.0,0.0,,0.0,churned
70,2022-01-01,26,173,business,0.0,0.0,,0.0,churned
70,2022-02-01,26,204,business,0.0,0.0,,0.0,churned
70,2022-03-01,26,232,business,0.0,0.0,,0.0,churned
70,2022-04-01,26,263,business,0.0,0.0,,0.0,churned
70,2022-05-01,26,293,business,0.0,0.0,,0.0,churned
70,2022-06-01,26,324,business,0.0,0.0,,0.0,churned
70,2022-07-01,26,354,business,0.0,0.0,,0.0,churned
70,2022-08-01,26,385,business,0.0,0.0,,0.0,churned
70,2022-09-01,26,416,business,0.0,0.0,,0.0,churned
70,2022-10-01,26,446,business,0.0,0.0,,0.0,churned
70,2022-11-01,27,477,business,0.0,0.0,,0.0,churned
70,2022-12-01,27,507,business,0.0,0.0,,0.0,churned
70,2023-01-01,27,538,business,0.0,0.0,,0.0,churned
70,2023-02-01,27,569,business,0.0,0.0,,0.0,churned
70,2023-03-01,27,597,business,0.0,0.0,,0.0,churned
70,2023-04-01,27,628,business,0.0,0.0,,0.0,churned
70,2023-05-01,27,658,business,0.0,0.0,,0.0,churned
70,2023-06-01,27,689,business,0.0,0.0,,0.0,churned
70,2023-07-01,27,719,business,0.0,0.0,,0.0,churned
70,2023-08-01,27,750,business,0.0,0.0,,0.0,churned
70,2023-09-01,27,781,business,0.0,0.0,,0.0,churned
70,2023-10-01,27,811,business,0.0,0.0,,0.0,churned
70,2023-11-01,28,842,business,0.0,0.0,,0.0,churned
70,2023-12-01,28,872,business,0.0,0.0,,0.0,churned
70,2024-01-01,28,903,business,0.0,0.0,,0.0,churned
70,2024-02-01,28,934,business,0.0,0.0,,0.0,churned
70,2024-03-01,28,963,business,0.0,0.0,,0.0,churned
70,2024-04-01,28,994,business,0.0,0.0,,0.0,churned
70,2024-05-01,28,1024,business,0.0,0.0,,0.0,churned
70,2024-06-01,28,1055,business,0.0,0.0,,0.0,churned
70,2024-07-01,28,1085,business,0.0,0.0,,0.0,churned
70,2024-08-01,28,1116,business,0.0,0.0,,0.0,churned
70,2024-09-01,28,1147,business,0.0,0.0,,0.0,churned
70,2024-10-01,28,1177,business,0.0,0.0,,0.0,churned
70,2024-11-01,29,1208,business,0.0,0.0,,0.0,churned
70,2024-12-01,29,1238,business,0.0,0.0,,0.0,churned
71,2021-01-01,27,-1395,business,0.0,0.0,,0.0,churned
71,2021-02-01,27,-1364,business,0.0,0.0,,0.0,churned
71,2021-03-01,27,-1336,business,0.0,0.0,,0.0,churned
71,2021-04-01,27,-1305,business,0.0,0.0,,0.0,churned
71,2021-05-01,27,-1275,business,0.0,0.0,,0.0,churned
71,2021-06-01,27,-1244,business,0.0,0.0,,0.0,churned
71,2021-07-01,27,-1214,business,0.0,0.0,,0.0,churned
71,2021-08-01,27,-1183,business,0.0,0.0,,0.0,churned
71,2021-09-01,27,-1152,business,0.0,0.0,,0.0,churned
71,2021-10-01,28,-1122,business,0.0,0.0,,0.0,churned
71,2021-11-01,28,-1091,business,0.0,0.0,,0.0,churned
71,2021-12-01,28,-1061,business,0.0,0.0,,0.0,churned
71,2022-01-01,28,-1030,business,0.0,0.0,,0.0,churned
71,2022-02-01,28,-999,business,0.0,0.0,,0.0,churned
71,2022-03-01,28,-971,business,0.0,0.0,,0.0,churned
71,2022-04-01,28,-940,business,0.0,0.0,,0.0,churned
71,2022-05-01,28,-910,business,0.0,0.0,,0.0,churned
71,2022-06-01,28,-879,business,0.0,0.0,,0.0,churned
71,2022-07-01,28,-849,business,0.0,0.0,,0.0,churned
71,2022-08-01,28,-818,business,0.0,0.0,,0.0,churned
71,2022-09-01,28,-787,business,0.0,0.0,,0.0,churned
71,2022-10-01,29,-757,business,0.0,0.0,,0.0,churned
71,2022-11-01,29,-726,business,0.0,0.0,,0.0,churned
71,2022-12-01,29,-696,business,0.0,0.0,,0.0,churned
71,2023-01-01,29,-665,business,0.0,0.0,,0.0,churned
71,2023-02-01,29,-634,business,0.0,0.0,,0.0,churned
71,2023-03-01,29,-606,business,0.0,0.0,,0.0,churned
71,2023-04-01,29,-575,business,0.0,0.0,,0.0,churned
71,2023-05-01,29,-545,business,0.0,0.0,,0.0,churned
71,2023-06-01,29,-514,business,0.0,0.0,,0.0,churned
71,2023-07-01,29,-484,business,0.0,0.0,,0.0,churned
71,2023-08-01,29,-453,business,0.0,0.0,,0.0,churned
71,2023-09-01,29,-422,business,0.0,0.0,,0.0,churned
71,2023-10-01,30,-392,business,0.0,0.0,,0.0,churned
71,2023-11-01,30,-361,business,0.0,0.0,,0.0,churned
71,2023-12-01,30,-331,business,0.0,0.0,,0.0,churned
71,2024-01-01,30,-300,business,0.0,0.0,,0.0,churned
71,2024-02-01,30,-269,business,0.0,0.0,,0.0,churned
71,2024-03-01,30,-240,business,0.0,0.0,,0.0,churned
71,2024-04-01,30,-209,business,0.0,0.0,,0.0,churned
71,2024-05-01,30,-179,business,0.0,0.0,,0.0,churned
71,2024-06-01,30,-148,business,0.0,0.0,,0.0,churned
71,2024-07-01,30,-118,business,0.0,0.0,,0.0,churned
71,2024-08-01,30,-87,business,0.0,0.0,,0.0,churned
71,2024-09-01,30,-56,business,0.0,0.0,,0.0,churned
71,2024-10-01,31,-26,business,0.0,0.0,,0.0,churned
71,2024-11-01,31,5,business,0.0,0.0,,0.0,churned
71,2024-12-01,31,35,business,0.0,0.0,,0.0,churned
72,2021-01-01,48,-1576,business,0.0,0.0,,0.0,churned
72,2021-02-01,48,-1545,business,0.0,0.0,,0.0,churned
72,2021-03-01,48,-1517,business,0.0,0.0,,0.0,churned
72,2021-04-01,49,-1486,business,0.0,0.0,,0.0,churned
72,2021-05-01,49,-1456,business,0.0,0.0,,0.0,churned
72,2021-06-01,49,-1425,business,0.0,0.0,,0.0,churned
72,2021-07-01,49,-1395,business,0.0,0.0,,0.0,churned
72,2021-08-01,49,-1364,business,0.0,0.0,,0.0,churned
72,2021-09-01,49,-1333,business,0.0,0.0,,0.0,churned
72,2021-10-01,49,-1303,business,0.0,0.0,,0.0,churned
72,2021-11-01,49,-1272,business,0.0,0.0,,0.0,churned
72,2021-12-01,49,-1242,business,0.0,0.0,,0.0,churned
72,2022-01-01,49,-1211,business,0.0,0.0,,0.0,churned
72,2022-02-01,49,-1180,business,0.0,0.0,,0.0,churned
72,2022-03-01,49,-1152,business,0.0,0.0,,0.0,churned
72,2022-04-01,50,-1121,business,0.0,0.0,,0.0,churned
72,2022-05-01,50,-1091,business,0.0,0.0,,0.0,churned
72,2022-06-01,50,-1060,business,0.0,0.0,,0.0,churned
72,2022-07-01,50,-1030,business,0.0,0.0,,0.0,churned
72,2022-08-01,50,-999,business,0.0,0.0,,0.0,churned
72,2022-09-01,50,-968,business,0.0,0.0,,0.0,churned
72,2022-10-01,50,-938,business,0.0,0.0,,0.0,churned
72,2022-11-01,50,-907,business,0.0,0.0,,0.0,churned
72,2022-12-01,50,-877,business,0.0,0.0,,0.0,churned
72,2023-01-01,50,-846,business,0.0,0.0,,0.0,churned
72,2023-02-01,50,-815,business,0.0,0.0,,0.0,churned
72,2023-03-01,50,-787,business,0.0,0.0,,0.0,churned
72,2023-04-01,51,-756,business,0.0,0.0,,0.0,churned
72,2023-05-01,51,-726,business,0.0,0.0,,0.0,churned
72,2023-06-01,51,-695,business,0.0,0.0,,0.0,churned
72,2023-07-01,51,-665,business,0.0,0.0,,0.0,churned
72,2023-08-01,51,-634,business,0.0,0.0,,0.0,churned
72,2023-09-01,51,-603,business,0.0,0.0,,0.0,churned
72,2023-10-01,51,-573,business,0.0,0.0,,0.0,churned
72,2023-11-01,51,-542,business,0.0,0.0,,0.0,churned
72,2023-12-01,51,-512,business,0.0,0.0,,0.0,churned
72,2024-01-01,51,-481,business,0.0,0.0,,0.0,churned
72,2024-02-01,51,-450,business,0.0,0.0,,0.0,churned
72,2024-03-01,51,-421,business,0.0,0.0,,0.0,churned
72,2024-04-01,52,-390,business,0.0,0.0,,0.0,churned
72,2024-05-01,52,-360,business,0.0,0.0,,0.0,churned
72,2024-06-01,52,-329,business,0.0,0.0,,0.0,churned
72,2024-07-01,52,-299,business,0.0,0.0,,0.0,churned
72,2024-08-01,52,-268,business,0.0,0.0,,0.0,churned
72,2024-09-01,52,-237,business,0.0,0.0,,0.0,churned
72,2024-10-01,52,-207,business,0.0,0.0,,0.0,churned
72,2024-11-01,52,-176,business,0.0,0.0,,0.0,churned
72,2024-12-01,52,-146,business,0.0,0.0,,0.0,churned
73,2021-01-01,57,-1439,business,0.0,0.0,,0.0,churned
73,2021-02-01,57,-1408,business,0.0,0.0,,0.0,churned
73,2021-03-01,57,-1380,business,0.0,0.0,,0.0,churned
73,2021-04-01,57,-1349,business,0.0,0.0,,0.0,churned
73,2021-05-01,57,-1319,business,0.0,0.0,,0.0,churned
73,2021-06-01,57,-1288,business,0.0,0.0,,0.0,churned
73,2021-07-01,58,-1258,business,0.0,0.0,,0.0,churned
73,2021-08-01,58,-1227,business,0.0,0.0,,0.0,churned
73,2021-09-01,58,-1196,business,0.0,0.0,,0.0,churned
73,2021-10-01,58,-1166,business,0.0,0.0,,0.0,churned
73,2021-11-01,58,-1135,business,0.0,0.0,,0.0,churned
73,2021-12-01,58,-1105,business,0.0,0.0,,0.0,churned
73,2022-01-01,58,-1074,business,0.0,0.0,,0.0,churned
73,2022-02-01,58,-1043,business,0.0,0.0,,0.0,churned
73,2022-03-01,58,-1015,business,0.0,0.0,,0.0,churned
73,2022-04-01,58,-984,business,0.0,0.0,,0.0,churned
73,2022-05-01,58,-954,business,0.0,0.0,,0.0,churned
73,2022-06-01,58,-923,business,0.0,0.0,,0.0,churned
73,2022-07-01,59,-893,business,0.0,0.0,,0.0,churned
73,2022-08-01,59,-862,business,0.0,0.0,,0.0,churned
73,2022-09-01,59,-831,business,0.0,0.0,,0.0,churned
73,2022-10-01,59,-801,business,0.0,0.0,,0.0,churned
73,2022-11-01,59,-770,business,0.0,0.0,,0.0,churned
73,2022-12-01,59,-740,business,0.0,0.0,,0.0,churned
73,2023-01-01,59,-709,business,0.0,0.0,,0.0,churned
73,2023-02-01,59,-678,business,0.0,0.0,,0.0,churned
73,2023-03-01,59,-650,business,0.0,0.0,,0.0,churned
73,2023-04-01,59,-619,business,0.0,0.0,,0.0,churned
73,2023-05-01,59,-589,business,0.0,0.0,,0.0,churned
73,2023-06-01,59,-558,business,0.0,0.0,,0.0,churned
73,2023-07-01,60,-528,business,0.0,0.0,,0.0,churned
73,2023-08-01,60,-497,business,0.0,0.0,,0.0,churned
73,2023-09-01,60,-466,business,0.0,0.0,,0.0,churned
73,2023-10-01,60,-436,business,0.0,0.0,,0.0,churned
73,2023-11-01,60,-405,business,0.0,0.0,,0.0,churned
73,2023-12-01,60,-375,business,0.0,0.0,,0.0,churned
73,2024-01-01,60,-344,business,0.0,0.0,,0.0,churned
73,2024-02-01,60,-313,business,0.0,0.0,,0.0,churned
73,2024-03-01,60,-284,business,0.0,0.0,,0.0,churned
73,2024-04-01,60,-253,business,0.0,0.0,,0.0,churned
73,2024-05-01,60,-223,business,0.0,0.0,,0.0,churned
73,2024-06-01,60,-192,business,0.0,0.0,,0.0,churned
73,2024-07-01,61,-162,business,0.0,0.0,,0.0,churned
73,2024-08-01,61,-131,business,0.0,0.0,,0.0,churned
73,2024-09-01,61,-100,business,0.0,0.0,,0.0,churned
73,2024-10-01,61,-70,business,0.0,0.0,,0.0,churned
73,2024-11-01,61,-39,business,0.0,0.0,,0.0,churned
73,2024-12-01,61,-9,business,0.0,0.0,,0.0,churned
74,2021-01-01,41,-707,job,0.0,0.0,,0.0,churned
74,2021-02-01,41,-676,job,0.0,0.0,,0.0,churned
74,2021-03-01,41,-648,job,0.0,0.0,,0.0,churned
74,2021-04-01,41,-617,job,0.0,0.0,,0.0,churned
74,2021-05-01,41,-587,job,0.0,0.0,,0.0,churned
74,2021-06-01,41,-556,job,0.0,0.0,,0.0,churned
74,2021-07-01,41,-526,job,0.0,0.0,,0.0,churned
74,2021-08-01,41,-495,job,0.0,0.0,,0.0,churned
74,2021-09-01,41,-464,job,0.0,0.0,,0.0,churned
74,2021-10-01,41,-434,job,0.0,0.0,,0.0,churned
74,2021-11-01,41,-403,job,0.0,0.0,,0.0,churned
74,2021-12-01,41,-373,job,0.0,0.0,,0.0,churned
74,2022-01-01,42,-342,job,0.0,0.0,,0.0,churned
74,2022-02-01,42,-311,job,0.0,0.0,,0.0,churned
74,2022-03-01,42,-283,job,0.0,0.0,,0.0,churned
74,2022-04-01,42,-252,job,0.0,0.0,,0.0,churned
74,2022-05-01,42,-222,job,0.0,0.0,,0.0,churned
74,2022-06-01,42,-191,job,0.0,0.0,,0.0,churned
74,2022-07-01,42,-161,job,0.0,0.0,,0.0,churned
74,2022-08-01,42,-130,job,0.0,0.0,,0.0,churned
74,2022-09-01,42,-99,job,0.0,0.0,,0.0,churned
74,2022-10-01,42,-69,job,0.0,0.0,,0.0,churned
74,2022-11-01,42,-38,job,0.0,0.0,,0.0,churned
74,2022-12-01,42,-8,job,0.0,0.0,,0.0,churned
74,2023-01-01,43,23,job,0.0,0.0,,0.0,churned
74,2023-02-01,43,54,job,0.0,0.0,,0.0,churned
74,2023-03-01,43,82,job,0.0,0.0,,0.0,churned
74,2023-04-01,43,113,job,0.0,0.0,,0.0,churned
74,2023-05-01,43,143,job,0.0,0.0,,0.0,churned
74,2023-06-01,43,174,job,0.0,0.0,,0.0,churned
74,2023-07-01,43,204,job,0.0,0.0,,0.0,churned
74,2023-08-01,43,235,job,0.0,0.0,,0.0,churned
74,2023-09-01,43,266,job,0.0,0.0,,0.0,churned
74,2023-10-01,43,296,job,0.0,0.0,,0.0,churned
74,2023-11-01,43,327,job,0.0,0.0,,0.0,churned
74,2023-12-01,43,357,job,0.0,0.0,,0.0,churned
74,2024-01-01,44,388,job,0.0,0.0,,0.0,churned
74,2024-02-01,44,419,job,0.0,0.0,,0.0,churned
74,2024-03-01,44,448,job,0.0,0.0,,0.0,churned
74,2024-04-01,44,479,job,0.0,0.0,,0.0,churned
74,2024-05-01,44,509,job,0.0,0.0,,0.0,churned
74,2024-06-01,44,540,job,0.0,0.0,,0.0,churned
74,2024-07-01,44,570,job,0.0,0.0,,0.0,churned
74,2024-08-01,44,601,job,0.0,0.0,,0.0,churned
74,2024-09-01,44,632,job,0.0,0.0,,0.0,churned
74,2024-10-01,44,662,job,0.0,0.0,,0.0,churned
74,2024-11-01,44,693,job,0.0,0.0,,0.0,churned
74,2024-12-01,44,723,job,0.0,0.0,,0.0,churned
75,2021-01-01,43,-806,business,0.0,0.0,,0.0,churned
75,2021-02-01,44,-775,business,0.0,0.0,,0.0,churned
75,2021-03-01,44,-747,business,0.0,0.0,,0.0,churned
75,2021-04-01,44,-716,business,0.0,0.0,,0.0,churned
75,2021-05-01,44,-686,business,0.0,0.0,,0.0,churned
75,2021-06-01,44,-655,business,0.0,0.0,,0.0,churned
75,2021-07-01,44,-625,business,0.0,0.0,,0.0,churned
75,2021-08-01,44,-594,business,0.0,0.0,,0.0,churned
75,2021-09-01,44,-563,business,0.0,0.0,,0.0,churned
75,2021-10-01,44,-533,business,0.0,0.0,,0.0,churned
75,2021-11-01,44,-502,business,0.0,0.0,,0.0,churned
75,2021-12-01,44,-472,business,0.0,0.0,,0.0,churned
75,2022-01-01,44,-441,business,0.0,0.0,,0.0,churned
75,2022-02-01,45,-410,business,0.0,0.0,,0.0,churned
75,2022-03-01,45,-382,business,0.0,0.0,,0.0,churned
75,2022-04-01,45,-351,business,0.0,0.0,,0.0,churned
75,2022-05-01,45,-321,business,0.0,0.0,,0.0,churned
75,2022-06-01,45,-290,business,0.0,0.0,,0.0,churned
75,2022-07-01,45,-260,business,0.0,0.0,,0.0,churned
75,2022-08-01,45,-229,business,0.0,0.0,,0.0,churned
75,2022-09-01,45,-198,business,0.0,0.0,,0.0,churned
75,2022-10-01,45,-168,business,0.0,0.0,,0.0,churned
75,2022-11-01,45,-137,business,0.0,0.0,,0.0,churned
75,2022-12-01,45,-107,business,0.0,0.0,,0.0,churned
75,2023-01-01,45,-76,business,0.0,0.0,,0.0,churned
75,2023-02-01,46,-45,business,0.0,0.0,,0.0,churned
75,2023-03-01,46,-17,business,0.0,0.0,,0.0,churned
75,2023-04-01,46,14,business,0.0,0.0,,0.0,churned
75,2023-05-01,46,44,business,0.0,0.0,,0.0,churned
75,2023-06-01,46,75,business,0.0,0.0,,0.0,churned
75,2023-07-01,46,105,business,0.0,0.0,,0.0,churned
75,2023-08-01,46,136,business,0.0,0.0,,0.0,churned
75,2023-09-01,46,167,business,0.0,0.0,,0.0,churned
75,2023-10-01,46,197,business,0.0,0.0,,0.0,churned
75,2023-11-01,46,228,business,0.0,0.0,,0.0,churned
75,2023-12-01,46,258,business,0.0,0.0,,0.0,churned
75,2024-01-01,46,289,business,0.0,0.0,,0.0,churned
75,2024-02-01,47,320,business,0.0,0.0,,0.0,churned
75,2024-03-01,47,349,business,0.0,0.0,,0.0,churned
75,2024-04-01,47,380,business,0.0,0.0,,0.0,churned
75,2024-05-01,47,410,business,0.0,0.0,,0.0,churned
75,2024-06-01,47,441,business,0.0,0.0,,0.0,churned
75,2024-07-01,47,471,business,0.0,0.0,,0.0,churned
75,2024-08-01,47,502,business,0.0,0.0,,0.0,churned
75,2024-09-01,47,533,business,0.0,0.0,,0.0,churned
75,2024-10-01,47,563,business,0.0,0.0,,0.0,churned
75,2024-11-01,47,594,business,0.0,0.0,,0.0,churned
75,2024-12-01,47,624,business,0.0,0.0,,0.0,churned
76,2021-01-01,61,-37,business,0.0,0.0,,0.0,churned
76,2021-02-01,61,-6,business,0.0,0.0,,0.0,churned
76,2021-03-01,62,22,business,0.0,0.0,,0.0,churned
76,2021-04-01,62,53,business,0.0,0.0,,0.0,churned
76,2021-05-01,62,83,business,0.0,0.0,,0.0,churned
76,2021-06-01,62,114,business,0.0,0.0,,0.0,churned
76,2021-07-01,62,144,business,0.0,0.0,,0.0,churned
76,2021-08-01,62,175,business,0.0,0.0,,0.0,churned
76,2021-09-01,62,206,business,0.0,0.0,,0.0,churned
76,2021-10-01,62,236,business,0.0,0.0,,0.0,churned
76,2021-11-01,62,267,business,0.0,0.0,,0.0,churned
76,2021-12-01,62,297,business,0.0,0.0,,0.0,churned
76,2022-01-01,62,328,business,0.0,0.0,,0.0,churned
76,2022-02-01,62,359,business,0.0,0.0,,0.0,churned
76,2022-03-01,63,387,business,0.0,0.0,,0.0,churned
76,2022-04-01,63,418,business,0.0,0.0,,0.0,churned
76,2022-05-01,63,448,business,0.0,0.0,,0.0,churned
76,2022-06-01,63,479,business,0.0,0.0,,0.0,churned
76,2022-07-01,63,509,business,0.0,0.0,,0.0,churned
76,2022-08-01,63,540,business,0.0,0.0,,0.0,churned
76,2022-09-01,63,571,business,0.0,0.0,,0.0,churned
76,2022-10-01,63,601,business,0.0,0.0,,0.0,churned
